timestamp,lat,lon,alt,gspeed,vspeed,track,squawk,callsign,source
2025-03-28T15:22:25Z,44.88505,-93.20931,0,4,0,241,0,DAL2983,ADSB
2025-03-28T15:22:35Z,44.88514,-93.20911,0,3,0,227,0,DAL2983,ADSB
2025-03-28T15:22:47Z,44.88526,-93.20889,0,3,0,210,0,DAL2983,ADSB
2025-03-28T15:23:04Z,44.88548,-93.20876,0,3,0,227,0,DAL2983,ADSB
2025-03-28T15:23:21Z,44.88561,-93.20854,0,2,0,261,2675,DAL2983,ADSB
2025-03-28T15:27:23Z,44.8858,-93.20875,0,3,0,317,2675,DAL2983,ADSB
2025-03-28T15:27:32Z,44.88602,-93.20888,0,7,0,337,2675,DAL2983,ADSB
2025-03-28T15:27:39Z,44.88626,-93.20899,0,9,0,337,2675,DAL2983,ADSB
2025-03-28T15:27:46Z,44.88654,-93.2093,0,11,0,320,2675,DAL2983,ADSB
2025-03-28T15:27:51Z,44.88673,-93.20956,0,13,0,312,2675,DAL2983,ADSB
2025-03-28T15:27:56Z,44.88688,-93.20991,0,13,0,300,2675,DAL2983,ADSB
2025-03-28T15:27:59Z,44.887,-93.21018,0,14,0,300,2675,DAL2983,ADSB
2025-03-28T15:28:03Z,44.88712,-93.21047,0,14,0,300,2675,DAL2983,ADSB
2025-03-28T15:28:06Z,44.88721,-93.21069,0,14,0,300,2675,DAL2983,ADSB
2025-03-28T15:28:10Z,44.88736,-93.21101,0,15,0,300,2675,DAL2983,ADSB
2025-03-28T15:28:13Z,44.88747,-93.21128,0,15,0,300,2675,DAL2983,ADSB
2025-03-28T15:28:20Z,44.88773,-93.21189,0,15,0,300,2675,DAL2983,ADSB
2025-03-28T15:28:27Z,44.88802,-93.21255,0,16,0,300,2675,DAL2983,ADSB
2025-03-28T15:28:34Z,44.88832,-93.21323,0,18,0,300,2675,DAL2983,ADSB
2025-03-28T15:28:42Z,44.88867,-93.21406,0,18,0,300,2675,DAL2983,ADSB
2025-03-28T15:28:50Z,44.88902,-93.21486,0,18,0,300,2675,DAL2983,ADSB
2025-03-28T15:28:56Z,44.88928,-93.21545,0,15,0,300,2675,DAL2983,ADSB
2025-03-28T15:29:04Z,44.88953,-93.21602,0,13,0,300,2675,DAL2983,ADSB
2025-03-28T15:29:10Z,44.8897,-93.21651,0,13,0,292,2675,DAL2983,ADSB
2025-03-28T15:29:13Z,44.88972,-93.21671,0,13,0,275,2675,DAL2983,ADSB
2025-03-28T15:29:16Z,44.88963,-93.217,0,14,0,247,2675,DAL2983,ADSB
2025-03-28T15:29:19Z,44.8895,-93.21722,0,14,0,227,2675,DAL2983,ADSB
2025-03-28T15:29:23Z,44.88928,-93.21748,0,14,0,219,2675,DAL2983,ADSB
2025-03-28T15:29:27Z,44.88908,-93.21772,0,15,0,222,2675,DAL2983,ADSB
2025-03-28T15:29:31Z,44.88889,-93.21798,0,15,0,225,2675,DAL2983,ADSB
2025-03-28T15:29:35Z,44.88867,-93.21829,0,16,0,225,2675,DAL2983,ADSB
