timestamp,lat,lon,alt,gspeed,vspeed,track,squawk,callsign,source
2025-03-28T18:54:36Z,38.85223,-77.04197,0,0,0,160,0,DAL2983,ADSB
2025-03-28T18:56:40Z,38.85264,-77.04225,0,0,0,202,0,DAL2983,ADSB
2025-03-28T18:57:10Z,38.8528,-77.04201,0,0,0,270,0,DAL2983,ADSB
2025-03-28T18:57:29Z,38.85276,-77.04176,0,2,0,236,0,DAL2983,ADSB
2025-03-28T18:58:01Z,38.853,-77.04161,0,2,0,87,0,DAL2983,ADSB
2025-03-28T19:03:26Z,38.85314,-77.04124,0,5,0,70,0,DAL2983,ADSB
2025-03-28T19:03:35Z,38.85321,-77.04095,0,6,0,73,0,DAL2983,ADSB
2025-03-28T19:03:54Z,38.85339,-77.04005,0,9,0,81,0,DAL2983,ADSB
2025-03-28T19:04:00Z,38.85343,-77.0397,0,8,0,80,0,DAL2983,FAA
2025-03-28T19:04:08Z,38.85346,-77.03949,0,7,0,73,0,DAL2983,ADSB
2025-03-28T19:04:19Z,38.85373,-77.03927,0,5,0,19,0,DAL2983,FAA
2025-03-28T19:04:22Z,38.85399,-77.03935,0,13,0,354,0,DAL2983,FAA
2025-03-28T19:04:35Z,38.85425,-77.03932,0,7,0,358,0,DAL2983,FAA
2025-03-28T19:04:55Z,38.85448,-77.03944,0,0,0,354,7003,DAL2983,ADSB
2025-03-28T19:05:08Z,38.85471,-77.03947,0,5,0,354,7003,DAL2983,ADSB
2025-03-28T19:05:17Z,38.85494,-77.03946,0,6,0,344,7003,DAL2983,FAA
2025-03-28T19:05:34Z,38.85522,-77.03952,0,3,0,354,7003,DAL2983,ADSB
2025-03-28T19:06:13Z,38.85544,-77.03955,0,3,0,354,7003,DAL2983,ADSB
2025-03-28T19:06:24Z,38.85569,-77.03957,0,6,0,354,7003,DAL2983,ADSB
2025-03-28T19:06:33Z,38.8559,-77.03954,0,6,0,5,7003,DAL2983,FAA
2025-03-28T19:06:44Z,38.8561,-77.03961,0,1,0,354,7003,DAL2983,ADSB
2025-03-28T19:08:07Z,38.85631,-77.03959,0,5,0,354,7003,DAL2983,FAA
2025-03-28T19:08:16Z,38.85665,-77.03967,0,10,0,354,7003,DAL2983,ADSB
2025-03-28T19:08:21Z,38.85693,-77.03972,0,11,0,343,7003,DAL2983,FAA
2025-03-28T19:08:27Z,38.85722,-77.03963,0,13,0,11,7003,DAL2983,FAA
