timestamp,lat,lon,alt,gspeed,vspeed,track,squawk,callsign,source
2025-03-28T19:03:43Z,38.85759,-77.04256,0,0,0,317,0,JIA5308,ADSB
2025-03-28T19:07:15Z,38.85741,-77.04234,0,2,0,315,7070,JIA5308,ADSB
2025-03-28T19:08:14Z,38.85726,-77.04206,0,0,0,78,7070,JIA5308,ADSB
2025-03-28T19:12:46Z,38.85735,-77.04178,0,4,0,67,7070,JIA5308,ADSB
2025-03-28T19:12:59Z,38.8578,-77.04154,0,9,0,3,7070,JIA5308,FAA
2025-03-28T19:13:08Z,38.85805,-77.04181,0,9,0,331,7070,JIA5308,ADSB
2025-03-28T19:13:14Z,38.85832,-77.04207,0,12,0,329,7070,JIA5308,ADSB
2025-03-28T19:13:19Z,38.85857,-77.04228,0,13,0,327,7070,JIA5308,FAA
2025-03-28T19:13:28Z,38.85894,-77.04268,0,0,0,329,7070,JIA5308,ADSB
2025-03-28T19:13:36Z,38.85938,-77.04306,0,12,0,329,7070,JIA5308,FAA
2025-03-28T19:13:45Z,38.85974,-77.04342,0,11,0,322,7070,JIA5308,FAA
2025-03-28T19:13:51Z,38.85994,-77.04373,0,11,0,312,7070,JIA5308,FAA
2025-03-28T19:13:59Z,38.86025,-77.0439,0,12,0,337,7070,JIA5308,ADSB
2025-03-28T19:14:05Z,38.86054,-77.04401,0,11,0,339,7070,JIA5308,FAA
2025-03-28T19:14:10Z,38.86084,-77.04365,0,16,0,48,7070,JIA5308,FAA
2025-03-28T19:14:17Z,38.86099,-77.04333,0,9,0,70,7070,JIA5308,ADSB
2025-03-28T19:14:22Z,38.86095,-77.04312,0,8,0,118,7070,JIA5308,ADSB
2025-03-28T19:14:31Z,38.86068,-77.0428,0,9,0,138,7070,JIA5308,FAA
2025-03-28T19:14:36Z,38.8609,-77.04305,0,7,0,132,7070,JIA5308,ADSB
2025-03-28T19:14:37Z,38.86036,-77.04252,0,28,0,146,7070,JIA5308,ADSB
2025-03-28T19:14:39Z,38.86015,-77.0423,0,38,0,146,7070,JIA5308,ADSB
2025-03-28T19:14:41Z,38.85973,-77.04189,0,47,0,146,7070,JIA5308,ADSB
2025-03-28T19:14:43Z,38.85954,-77.04169,0,53,0,146,7070,JIA5308,ADSB
2025-03-28T19:14:44Z,38.85919,-77.04135,0,64,0,149,7070,JIA5308,ADSB
2025-03-28T19:14:45Z,38.8588,-77.04099,0,69,0,149,7070,JIA5308,ADSB
2025-03-28T19:14:47Z,38.85836,-77.04056,0,80,0,149,7070,JIA5308,ADSB
2025-03-28T19:14:49Z,38.85806,-77.04025,0,84,0,149,7070,JIA5308,ADSB
2025-03-28T19:14:50Z,38.85737,-77.0396,0,94,0,149,7070,JIA5308,ADSB
2025-03-28T19:14:53Z,38.85608,-77.03835,0,105,0,142,7070,JIA5308,ADSB
2025-03-28T19:14:56Z,38.85524,-77.0376,0,119,0,142,7070,JIA5308,ADSB
2025-03-28T19:15:04Z,38.85039,-77.03282,0,146,0,143,7070,JIA5308,FAA
2025-03-28T19:15:07Z,38.84935,-77.03171,0,149,0,142,7070,JIA5308,FAA
2025-03-28T19:15:15Z,38.84507,-77.02776,0,148,0,144,7070,JIA5308,FAA
2025-03-28T19:15:21Z,38.8418,-77.02527,575,145,2752,147,7070,JIA5308,ADSB
2025-03-28T19:15:23Z,38.84042,-77.02419,700,145,2944,147,7070,JIA5308,ADSB
2025-03-28T19:15:25Z,38.83919,-77.02318,800,145,2880,148,7070,JIA5308,ADSB
2025-03-28T19:15:27Z,38.83807,-77.02234,900,144,2880,148,7070,JIA5308,ADSB
2025-03-28T19:15:29Z,38.83681,-77.02136,1000,145,2752,149,7070,JIA5308,ADSB
2025-03-28T19:15:31Z,38.83571,-77.02049,1075,147,2432,148,7070,JIA5308,ADSB
2025-03-28T19:15:33Z,38.83424,-77.01942,1150,149,2112,148,7070,JIA5308,ADSB
2025-03-28T19:15:35Z,38.83305,-77.01846,1225,153,1920,148,7070,JIA5308,ADSB
2025-03-28T19:15:37Z,38.83187,-77.01758,1275,154,1856,148,7070,JIA5308,ADSB
2025-03-28T19:15:39Z,38.83058,-77.01655,1350,159,1792,148,7070,JIA5308,ADSB
2025-03-28T19:15:42Z,38.8293,-77.01553,1400,162,1792,147,7070,JIA5308,ADSB
2025-03-28T19:15:48Z,38.82513,-77.01213,1600,168,2304,147,7070,JIA5308,ADSB
2025-03-28T19:15:56Z,38.81958,-77.00757,1900,179,2048,147,7070,JIA5308,ADSB
2025-03-28T19:16:04Z,38.81369,-77.00269,2175,190,2432,147,7070,JIA5308,ADSB
2025-03-28T19:16:12Z,38.8071,-76.99738,2525,199,2624,148,7070,JIA5308,ADSB
2025-03-28T19:16:21Z,38.80092,-76.99249,2900,202,2688,147,7070,JIA5308,ADSB
2025-03-28T19:16:27Z,38.79611,-76.98813,3150,208,2432,142,7070,JIA5308,ADSB
2025-03-28T19:16:29Z,38.79433,-76.98616,3250,208,2560,139,7070,JIA5308,ADSB
2025-03-28T19:16:31Z,38.79272,-76.98443,3350,209,2624,139,7070,JIA5308,ADSB
2025-03-28T19:16:33Z,38.79161,-76.98322,3400,210,2624,140,7070,JIA5308,ADSB
2025-03-28T19:16:35Z,38.78965,-76.98114,3525,211,2624,140,7070,JIA5308,ADSB
2025-03-28T19:16:37Z,38.78824,-76.97959,3600,211,2624,140,7070,JIA5308,ADSB
2025-03-28T19:16:39Z,38.78687,-76.9781,3675,212,2560,138,7070,JIA5308,ADSB
2025-03-28T19:16:41Z,38.78517,-76.97601,3775,214,2496,136,7070,JIA5308,ADSB
2025-03-28T19:16:43Z,38.78407,-76.97446,3850,218,2432,132,7070,JIA5308,ADSB
2025-03-28T19:16:45Z,38.78244,-76.97198,3950,219,2496,130,7070,JIA5308,ADSB
2025-03-28T19:16:47Z,38.78119,-76.96973,4025,222,2176,125,7070,JIA5308,ADSB
2025-03-28T19:16:49Z,38.78004,-76.96753,4100,226,1920,122,7070,JIA5308,ADSB
2025-03-28T19:16:52Z,38.77908,-76.96527,4150,228,1792,119,7070,JIA5308,ADSB
2025-03-28T19:16:54Z,38.77815,-76.96277,4225,232,1920,115,7070,JIA5308,ADSB
2025-03-28T19:16:56Z,38.77727,-76.95996,4300,234,2112,111,7070,JIA5308,ADSB
2025-03-28T19:16:58Z,38.77666,-76.95737,4350,235,2240,107,7070,JIA5308,ADSB
2025-03-28T19:17:00Z,38.7761,-76.95453,4425,238,2112,103,7070,JIA5308,ADSB
2025-03-28T19:17:02Z,38.77569,-76.95172,4500,241,1728,100,7070,JIA5308,ADSB
2025-03-28T19:17:04Z,38.77541,-76.94885,4550,244,1344,96,7070,JIA5308,ADSB
2025-03-28T19:17:06Z,38.77531,-76.94501,4600,248,1280,93,7070,JIA5308,ADSB
2025-03-28T19:17:08Z,38.77541,-76.94177,4675,250,2112,87,7070,JIA5308,ADSB
2025-03-28T19:17:10Z,38.77565,-76.93893,4750,249,2560,83,7070,JIA5308,ADSB
2025-03-28T19:17:12Z,38.77601,-76.93616,4825,249,2944,79,7070,JIA5308,ADSB
2025-03-28T19:17:14Z,38.77657,-76.93298,4925,249,3072,77,7070,JIA5308,ADSB
2025-03-28T19:17:17Z,38.77713,-76.92987,5050,249,3072,76,7070,JIA5308,ADSB
2025-03-28T19:17:19Z,38.77771,-76.9268,5150,250,2880,76,7070,JIA5308,ADSB
2025-03-28T19:17:21Z,38.77826,-76.92394,5225,251,2496,76,7070,JIA5308,ADSB
2025-03-28T19:17:23Z,38.7788,-76.9212,5300,252,2112,75,7070,JIA5308,ADSB
2025-03-28T19:17:25Z,38.77946,-76.91797,5375,254,1728,75,7070,JIA5308,ADSB
2025-03-28T19:17:27Z,38.78001,-76.91498,5425,258,1472,75,7070,JIA5308,ADSB
2025-03-28T19:17:29Z,38.78059,-76.91218,5475,261,1280,75,7070,JIA5308,ADSB
2025-03-28T19:17:31Z,38.78128,-76.90884,5525,263,1152,75,7070,JIA5308,ADSB
2025-03-28T19:17:33Z,38.78197,-76.90527,5575,266,1088,75,7070,JIA5308,ADSB
2025-03-28T19:17:35Z,38.78262,-76.90216,5600,271,896,75,7070,JIA5308,ADSB
2025-03-28T19:17:37Z,38.78329,-76.89886,5625,274,832,75,7070,JIA5308,ADSB
2025-03-28T19:17:50Z,38.78746,-76.8785,5825,293,1472,75,7070,JIA5308,ADSB
